AtomicUnitID,SourceDoc,SourcePrefix,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes,CategoryID,CategoryAssignmentStatus,CategoryAssignmentMethod,CategoryAssignmentConfidence,CategoryCandidateIDs,CategoryAssignmentRationale,KnowledgeTypeIDs,SubjectIDs,DecisionRef,OpenIssue,PrimaryKnowledgeTypeID,PrimarySubjectID,Gate4AssignmentStatus,Gate4AssignmentMethod,Gate4AssignmentConfidence,Gate4CandidateSubjectIDs,Gate4AssignmentRationale
HBA-ED099-00001,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,1,DEL-17-07 has Deliverable ID DEL-17-07 within Package ID PKG-17 (Export Format Interoperability).,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Datasheet.md:L6|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0004,ce76ee9708d1,IN,SEC-ED099-0004,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-01_Datasheet-Reference,SUB-18-01-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-01_Datasheet-Reference,SUB-18-01-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-01-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-01_Datasheet-Reference; unit -> SUB-18-01-07_DEL-17-07.
HBA-ED099-00157,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,157,"Loss-report verification: future tests shall assert entries for omitted, approximated, delegated, unsupported, and TBD behavior.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L78|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0046,d9d13c92c30c,IN,SEC-ED099-0046,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00158,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,158,"Boundary-controls verification reviews for absence of proprietary examples, protected standards data, release claims, compatibility claims, code-compliance claims, and professional-acceptance claims.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L79|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0046,91d0c48d8e8a,IN,SEC-ED099-0046,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00159,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,159,"The future implementation tranche shall convert the diagnostic/loss-report scaffold into concrete tests only after the PCF profile is sealed, with expected outcome values remaining TBD until then.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L83|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,2bf72225bc40,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00160,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,160,Acceptance hook (missing/ambiguous units): diagnostic or blocking loss entry with no silent default for unit-bearing physical values.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L87|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,84dc0432308d,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00161,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,161,Acceptance hook (coordinates/vertical axis): profile-declared coordinate/vertical-axis policy with diagnostic when source coordinate basis is absent or ambiguous.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L88|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,c0d611be3731,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00162,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,162,"Acceptance hook (nominal size, OD, wall thickness): export only explicit/source-confirmed attributes where selected; external mapping-database behavior is delegated or loss-reported.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L89|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,0b030b4049e8,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00163,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,163,Acceptance hook (material/spec labels): labels emitted only with source-owned provenance; target material-property mapping delegated unless source-confirmed.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L90|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,f834535bb42d,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00164,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,164,"Acceptance hook (canonical/target identity): stable ID sidecar or target metadata links canonical IDs to emitted records, omissions, diagnostics, and loss rows; target-generated IDs remain separate.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L91|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,1b90df69ffd3,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00165,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,165,"Acceptance hook (end connections/boundary conditions): free ends, equipment nozzles, adjacent pipelines, and unresolved boundary semantics are blocked, delegated, TBD, unsupported, or loss-reported.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L92|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,845bf3cec3b8,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00166,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,166,Acceptance hook (supports/restraints): support/restraint transfer is classified separately and loss-reported when not reliably preserved by the selected profile.,@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L93|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,65d452f5e591,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00167,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,167,"Acceptance hook (component approximations): target-side rigid elements, equivalent pipes, concentrated masses, and other simulations are recorded as approximated or delegated behavior.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L94|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,331083d36c4f,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00168,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,168,"Acceptance hook (TBD target behavior): TBD remains visible in profile, diagnostics, manifest, or loss report and is blocking when solver-ready or compatibility-sensitive.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L95|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0047,30b3903b014a,IN,SEC-ED099-0047,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
HBA-ED099-00169,SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER,ED099,169,"The deliverable shall document the PCF subset profile and unresolved target-version basis, supported entity/attribute classes, unsupported/approximated/delegated/omitted/TBD behavior classes, stable ID and sidecar mapping policy, unit and coordinate assumptions, invented fixture provenance, loss-report examples using invented data only, and an explicit limitation that PCF is conservative interoperability only.",@repo/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter/Specification.md:L99|_Decomposition/source_review_html/SRC-DEL-DEL-17-07-CONSERVATIVE-PCF-SUBSET-EXPORTER.html#SEC-ED099-0048,e3ead9e0d791,IN,SEC-ED099-0048,UNIT-ED099-0001,,,CAT-018,PROPOSED_GATE3,SOURCE_ROUTING,HIGH,CAT-018:1,Assigned by G3BR-001: PKG-17 deliverable -> CAT-018.,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL,FALSE,KTY-18-02_Specification,SUB-18-02-07_DEL-17-07,ACCEPTED_GATE4,SOURCE_ROUTING,HIGH,SUB-18-02-07_DEL-17-07:1,Source-routing: doc/content-kind -> KTY-18-02_Specification; unit -> SUB-18-02-07_DEL-17-07.
