AtomicUnitID,SourceDoc,SourcePrefix,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes,CategoryID,CategoryAssignmentStatus,CategoryAssignmentMethod,CategoryAssignmentConfidence,CategoryCandidateIDs,CategoryAssignmentRationale,KnowledgeTypeIDs,SubjectIDs,DecisionRef,OpenIssue,PrimaryKnowledgeTypeID,PrimarySubjectID,AssociatedCategoryIDs,AssociatedKnowledgeTypeIDs,AssociatedSubjectIDs,CrossCategoryAssociationRationale,Gate4AssignmentStatus,Gate4AssignmentMethod,Gate4AssignmentConfidence,Gate4CandidateSubjectIDs,Gate4AssignmentRationale
HBA-TL001-00001,SRC-TOOLS-REGISTRY,TL001,1,"Chirality deterministic tools codify repeatable, LLM-independent operations for agents to invoke during pipeline execution.",@repo/tools/REGISTRY.md:L0003|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0001,c77e754147a9,IN,SEC-TL001-0001,UNIT-TL001-0001,,,CAT-004,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-004:3;CAT-005:2;CAT-008:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=deterministic tool.,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-04-03-02_Tool-Registry:6;SUB-04-03-01_Toolmaker-Contracts:2;SUB-04-01-01_TASK-Brief-Schema:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-04-03-02_Tool-Registry:6;SUB-04-03-01_Toolmaker-Contracts:2;SUB-04-01-01_TASK-Brief-Schema:1.
HBA-TL001-00134,SRC-TOOLS-REGISTRY,TL001,134,`check_evidence_coverage.sh` checks EvidenceFile population rate across dependency rows.,@repo/tools/REGISTRY.md:L0219|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0016,5f0e528f1d9f,IN,SEC-TL001-0016,UNIT-TL001-0001,,,CAT-009,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-009:3;CAT-003:2;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=dependency.,KTY-09-04_Scheduling-and-Dependencies,SUB-09-04-01_Dependency-Extraction,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-09-04_Scheduling-and-Dependencies,SUB-09-04-01_Dependency-Extraction,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-09-04-01_Dependency-Extraction:2;SUB-09-01-01_Orchestrator-Control:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-09-04-01_Dependency-Extraction:2;SUB-09-01-01_Orchestrator-Control:1.
HBA-TL001-00135,SRC-TOOLS-REGISTRY,TL001,135,`extract_agent_output.py` extracts final assistant text from Claude agent JSONL output files.,@repo/tools/REGISTRY.md:L0220|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0016,183b90ecbf24,IN,SEC-TL001-0016,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-008:3;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=2; matched=extract.,KTY-08-01_PDF2MD-Extraction,SUB-08-01-01_Page-Transcription,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-01_PDF2MD-Extraction,SUB-08-01-01_Page-Transcription,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00136,SRC-TOOLS-REGISTRY,TL001,136,`build_section_map.py` generates a candidate Section_Map.csv from approved Publication_Schema selectors and a frozen Publication_Input_Manifest.,@repo/tools/REGISTRY.md:L0228|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,ef5374dba89b,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-004,REFINED_GATE3,BOUNDARY_RULE_REFINEMENT,MEDIUM,CAT-005:5;CAT-007:4,G3BR-004: Generic deterministic tool mechanics route to CAT-004.,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,GATE3_CATEGORY_PROPOSAL;G3BR-004;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-04-03-02_Tool-Registry:6;SUB-04-01-01_TASK-Brief-Schema:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-04-03-02_Tool-Registry:6;SUB-04-01-01_TASK-Brief-Schema:1.
HBA-TL001-00137,SRC-TOOLS-REGISTRY,TL001,137,`extract_concordance_evidence.py` is a legacy pre-authoring concordance evidence extraction tool superseded by the post-authoring model.,@repo/tools/REGISTRY.md:L0229|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,748e1436e89a,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-008,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-008:6;CAT-007:4;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=6; second_score=4; matched=extract,extraction.",KTY-08-01_PDF2MD-Extraction,SUB-08-01-01_Page-Transcription,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-01_PDF2MD-Extraction,SUB-08-01-01_Page-Transcription,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00138,SRC-TOOLS-REGISTRY,TL001,138,`validate_concordance_register_coverage.py` is a legacy pre-authoring concordance register coverage validation tool superseded by the post-authoring model.,@repo/tools/REGISTRY.md:L0230|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,ae183deddc18,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-006,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-006:5;CAT-007:4;CAT-003:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=5; second_score=4; matched=validate,validation.",KTY-06-05_Postauthor-and-Backcheck,SUB-06-05-01_Postauthor-Concordance,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-06-05_Postauthor-and-Backcheck,SUB-06-05-01_Postauthor-Concordance,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-06-05-01_Postauthor-Concordance:6;SUB-06-01-01_Decomposition-and-Governance-Audits:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-06-05-01_Postauthor-Concordance:6;SUB-06-01-01_Decomposition-and-Governance-Audits:1.
HBA-TL001-00139,SRC-TOOLS-REGISTRY,TL001,139,"`build_section_context_packets.py` generates structural context packets per approved DBM section from frozen manifest, register, section map, and optional hypergraph inputs.",@repo/tools/REGISTRY.md:L0231|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,19d2a5b0a1da,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-007,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-007:10;CAT-005:5,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=10; second_score=5; matched=dbm,hypergraph.",KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-07-01-01_Publication-Inputs:5;SUB-07-01-02_Section-Map:4;SUB-07-04-01_Hypergraph-Snapshot:2,Assigned by KEYWORD_SOURCE_RULES; score=5; candidates=SUB-07-01-01_Publication-Inputs:5;SUB-07-01-02_Section-Map:4;SUB-07-04-01_Hypergraph-Snapshot:2.
HBA-TL001-00140,SRC-TOOLS-REGISTRY,TL001,140,`build_concordance_candidates.py` is an archived publication helper superseded by `extract_concordance_evidence.py` plus `dbm-concordance-seed`.,@repo/tools/REGISTRY.md:L0232|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,a156a9908a8e,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-007,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-007:13;CAT-008:3;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=13; second_score=3; matched=publication,dbm,concordance.",KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-07-01-01_Publication-Inputs:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-07-01-01_Publication-Inputs:1.
HBA-TL001-00141,SRC-TOOLS-REGISTRY,TL001,141,`render_dispatch_briefs.py` renders deterministic INIT-TASK briefs for approved publication sections and package gates from frozen planning artifacts and skill schemas.,@repo/tools/REGISTRY.md:L0233|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,a9745bed5fdc,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-004,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-004:5;CAT-007:4;CAT-009:3;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=5; second_score=4; matched=task,skill.",KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-04-03-02_Tool-Registry:6;SUB-04-02-01_Skill-Metadata:2;SUB-04-03-01_Toolmaker-Contracts:2;SUB-04-01-01_TASK-Brief-Schema:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-04-03-02_Tool-Registry:6;SUB-04-02-01_Skill-Metadata:2;SUB-04-03-01_Toolmaker-Contracts:2;SUB-04-01-01_TASK-Brief-Schema:1.
HBA-TL001-00142,SRC-TOOLS-REGISTRY,TL001,142,"`assemble_publication.py` assembles package-level publication artifacts and reports completeness, trace, coverage, and open-item status.",@repo/tools/REGISTRY.md:L0234|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,43d1b3f269c0,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-007,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-007:4;CAT-003:2;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=4; second_score=2; matched=publication.,KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-07-01-01_Publication-Inputs:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-07-01-01_Publication-Inputs:1.
HBA-TL001-00143,SRC-TOOLS-REGISTRY,TL001,143,`check_concordance.py` is a legacy pre-authoring deterministic concordance checker superseded by the post-authoring model.,@repo/tools/REGISTRY.md:L0235|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,e8c73a96ca4e,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-007,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-007:4;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=4; second_score=2; matched=concordance.,KTY-07-02_DBM-Section-Synthesis,SUB-07-02-02_Concordance,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-07-02_DBM-Section-Synthesis,SUB-07-02-02_Concordance,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-07-02-02_Concordance:2;SUB-07-01-01_Publication-Inputs:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-07-02-02_Concordance:2;SUB-07-01-01_Publication-Inputs:1.
HBA-TL001-00144,SRC-TOOLS-REGISTRY,TL001,144,`validate_source_supersession.py` validates source-fidelity-critical section assertions against admitted source authority and supersession bindings.,@repo/tools/REGISTRY.md:L0236|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0017,e08a0b7ced7f,IN,SEC-TL001-0017,UNIT-TL001-0001,,,CAT-002,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-002:2;CAT-005:2;CAT-006:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=2; second_score=2; matched=authority.,KTY-02-01_Agent-Authority-Model,SUB-02-01-02_Role-Authority,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-02-01_Agent-Authority-Model,SUB-02-01-02_Role-Authority,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-02-01-02_Role-Authority:2;SUB-02-01-01_Agent-Type-Matrix:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-02-01-02_Role-Authority:2;SUB-02-01-01_Agent-Type-Matrix:1.
HBA-TL001-00145,SRC-TOOLS-REGISTRY,TL001,145,`scan_section_coverage.py` compares draft or authored DBM section headings against Publication_Schema and optional Section_Map.csv.,@repo/tools/REGISTRY.md:L0243|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0018,ca2cbb129c28,IN,SEC-TL001-0018,UNIT-TL001-0001,,,CAT-007,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-007:9;CAT-003:2;CAT-005:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=9; second_score=2; matched=publication,dbm.",KTY-07-01_DBM-Publication-Planning,SUB-07-01-02_Section-Map,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-07-01_DBM-Publication-Planning,SUB-07-01-02_Section-Map,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-07-01-02_Section-Map:4;SUB-07-01-01_Publication-Inputs:3,Assigned by KEYWORD_SOURCE_RULES; score=4; candidates=SUB-07-01-02_Section-Map:4;SUB-07-01-01_Publication-Inputs:3.
HBA-TL001-00146,SRC-TOOLS-REGISTRY,TL001,146,"`extract_claims.py` locates engineering values, design parameters, configuration statements, and controlled terms in DBM text.",@repo/tools/REGISTRY.md:L0244|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0018,2763cd1fdd8d,IN,SEC-TL001-0018,UNIT-TL001-0001,,,CAT-007,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,MEDIUM,CAT-007:5;CAT-001:3;CAT-008:3;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=5; second_score=3; matched=dbm.,KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-07-01_DBM-Publication-Planning,SUB-07-01-01_Publication-Inputs,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-07-01-01_Publication-Inputs:3,Assigned by KEYWORD_SOURCE_RULES; score=3; candidates=SUB-07-01-01_Publication-Inputs:3.
HBA-TL001-00147,SRC-TOOLS-REGISTRY,TL001,147,"`scan_tbd_markers.py` locates TBD, TBC, and ASSUMPTION markers with line numbers and optional knowledge-base cross-reference through Scoping.md.",@repo/tools/REGISTRY.md:L0245|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0018,4fe583a17665,IN,SEC-TL001-0018,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-005:2;CAT-001:1,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=2; second_score=1; matched=source-default.,KTY-05-01_SourceRef-and-Hash-Provenance,SUB-05-01-01_SourceRef-Forms,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-01_SourceRef-and-Hash-Provenance,SUB-05-01-01_SourceRef-Forms,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00148,SRC-TOOLS-REGISTRY,TL001,148,"`check_body_thinness.py` smoke-tests section body underdevelopment signals including line counts, density ratios, and table presence.",@repo/tools/REGISTRY.md:L0246|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0018,e06a1ed4600f,IN,SEC-TL001-0018,UNIT-TL001-0001,,,CAT-008,REFINED_GATE3,BOUNDARY_RULE_REFINEMENT,MEDIUM,CAT-005:2;CAT-008:2,G3BR-005: Extraction mechanics route to CAT-008.,KTY-08-02_Asset-and-Equation-Extraction,SUB-08-02-02_Figures-Tables-Images,GATE3_CATEGORY_PROPOSAL;G3BR-005;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-08-02_Asset-and-Equation-Extraction,SUB-08-02-02_Figures-Tables-Images,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-08-02-02_Figures-Tables-Images:2;SUB-08-01-01_Page-Transcription:1,Assigned by KEYWORD_SOURCE_RULES; score=2; candidates=SUB-08-02-02_Figures-Tables-Images:2;SUB-08-01-01_Page-Transcription:1.
HBA-TL001-00149,SRC-TOOLS-REGISTRY,TL001,149,`build_source_index.py` builds a V2 BM25 and optional dense embedding index from a source database snapshot.,@repo/tools/REGISTRY.md:L0252|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0019,f79a45fa8066,IN,SEC-TL001-0019,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-005:19,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=19; second_score=0; matched=source database,bm25,dense,embedding,source-default.",KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-05-02-01_Source-Database:6;SUB-05-03-01_BM25-Dense-Hybrid:4;SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-05-02-01_Source-Database:6;SUB-05-03-01_BM25-Dense-Hybrid:4;SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00150,SRC-TOOLS-REGISTRY,TL001,150,`query_source_index.py` queries a V2 source database snapshot using BM25 and optional dense cosine retrieval with source and artifact filters.,@repo/tools/REGISTRY.md:L0253|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0019,c0fa0cb7abda,IN,SEC-TL001-0019,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-005:19,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=19; second_score=0; matched=source database,bm25,dense,retrieval,source-default.",KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-05-02-01_Source-Database:6;SUB-05-03-01_BM25-Dense-Hybrid:6;SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-05-02-01_Source-Database:6;SUB-05-03-01_BM25-Dense-Hybrid:6;SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00151,SRC-TOOLS-REGISTRY,TL001,151,`build_source_database.py` builds a domain-local V2 source catalog snapshot over filesystem artifacts or a source manifest.,@repo/tools/REGISTRY.md:L0259|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0020,e89d6037f75a,IN,SEC-TL001-0020,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-005:10,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=10; second_score=0; matched=manifest,source catalog,source-default.",KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-05-02-01_Source-Database:6;SUB-05-02-02_Manifest-Freshness:4;SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-05-02-01_Source-Database:6;SUB-05-02-02_Manifest-Freshness:4;SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00152,SRC-TOOLS-REGISTRY,TL001,152,"`validate_source_database.py` validates a V2 source catalog snapshot for schema, exports, path existence, hash freshness, FK integrity, chunk hashes, and source-copy policy.",@repo/tools/REGISTRY.md:L0260|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0020,0393664cec95,IN,SEC-TL001-0020,UNIT-TL001-0001,,,CAT-005,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,HIGH,CAT-005:16;CAT-006:2,"Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=16; second_score=2; matched=source catalog,chunk,hash,validate_source_database,source-default.",KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-05-02_Source-Catalog-and-Snapshots,SUB-05-02-01_Source-Database,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-05-02-01_Source-Database:6;SUB-05-02-02_Manifest-Freshness:6;SUB-05-01-02_ContentHash-Discipline:2;SUB-05-01-01_SourceRef-Forms:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-05-02-01_Source-Database:6;SUB-05-02-02_Manifest-Freshness:6;SUB-05-01-02_ContentHash-Discipline:2;SUB-05-01-01_SourceRef-Forms:1.
HBA-TL001-00153,SRC-TOOLS-REGISTRY,TL001,153,"Backlog tools are useful but not yet needed because they are single-agent needs, handled inline by existing tools, or adequate as LLM reasoning fallbacks.",@repo/tools/REGISTRY.md:L0264|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0021,27d33e6d59cd,IN,SEC-TL001-0021,UNIT-TL001-0001,,,CAT-004,REFINED_GATE3,BOUNDARY_RULE_REFINEMENT,MEDIUM,CAT-005:2,G3BR-004: Generic deterministic tool mechanics route to CAT-004.,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,GATE3_CATEGORY_PROPOSAL;G3BR-004;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-04-03_Deterministic-Tooling,SUB-04-03-02_Tool-Registry,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,MEDIUM,SUB-04-03-02_Tool-Registry:6;SUB-04-01-01_TASK-Brief-Schema:1,Assigned by KEYWORD_SOURCE_RULES; score=6; candidates=SUB-04-03-02_Tool-Registry:6;SUB-04-01-01_TASK-Brief-Schema:1.
HBA-TL001-00154,SRC-TOOLS-REGISTRY,TL001,154,`find_dependencies_csvs.sh` is deferred because dependency CSV globbing is already handled inline by `analyze_dep_closure.py` and individual agent find commands.,@repo/tools/REGISTRY.md:L0268|domains/chirality/_Decomposition/source_review_html/SRC-TOOLS-REGISTRY.html#SEC-TL001-0021,f3598aab0c84,IN,SEC-TL001-0021,UNIT-TL001-0001,,,CAT-006,PROPOSED_GATE3,SOURCE_DEFAULT_PLUS_KEYWORD_RULES,LOW,CAT-006:3;CAT-009:3;CAT-005:2,Assigned by SOURCE_DEFAULT_PLUS_KEYWORD_RULES; top_score=3; second_score=3; matched=closure.,KTY-06-01_Audit-Agent-Checks,SUB-06-01-01_Decomposition-and-Governance-Audits,GATE3_CATEGORY_PROPOSAL;GATE4_KTY_PROPOSAL;GATE4_KTY_ACCEPTANCE,FALSE,KTY-06-01_Audit-Agent-Checks,SUB-06-01-01_Decomposition-and-Governance-Audits,,,,,ACCEPTED_GATE4,KEYWORD_SOURCE_RULES,LOW,SUB-06-01-01_Decomposition-and-Governance-Audits:1,Assigned by KEYWORD_SOURCE_RULES; score=1; candidates=SUB-06-01-01_Decomposition-and-Governance-Audits:1.
