FindingID,AtomicUnitID,SourceDoc,AssignedCategoryID,CandidateCategoryIDs,FindingType,Severity,Status,Evidence,Recommendation
G3F-00572,HBA-SKP004-00069,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv GovernedTruthRef is a path to a governing KA artifact or resource.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00573,HBA-SKP004-00070,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv GovernedTruthValue is the expected value from governed truth.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00574,HBA-SKP004-00071,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv SectionID is the section identifier.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00575,HBA-SKP004-00072,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-003:4;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv KTYRef is the knowledge type reference.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00576,HBA-SKP004-00073,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3;CAT-001:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv KARef is the knowledge artifact reference.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00577,HBA-SKP004-00074,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv SupersessionRef is the supersession map reference and is empty when not applicable.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00578,HBA-SKP004-00075,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv Explanation is the agent rationale for the finding.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00579,HBA-SKP004-00076,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv EvidenceSource traces to a substrate row or an AGENT_REVIEW description.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00580,HBA-SKP004-00117,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3;CAT-002:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review skill builds a structured evidence bundle using deterministic substrate tools.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00581,HBA-SKP004-00123,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-006,CAT-006:7;CAT-007:7;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The evidence bundle is not a quality gate.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00582,HBA-SKP004-00132,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,REVIEW_OUTPUT_DIR is a required input pointing to the evidence bundle output directory.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00583,HBA-SKP004-00137,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,ReviewStatus NO_FINDINGS means agent review produced no candidate findings.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00584,HBA-SKP004-00138,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,ReviewStatus FINDINGS_FOR_DISPOSITION means the agent prepared candidate findings for human disposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00585,HBA-SKP004-00140,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"FindingType INCORRECT means the draft contradicts governed KTY, SCA, or supersession truth.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00586,HBA-SKP004-00141,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-001:4;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,FindingType UNSUPPORTED means the draft makes a claim not warranted by the knowledge base.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00587,HBA-SKP004-00142,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,FindingType MISSING means governed material exists but is absent from the draft.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00588,HBA-SKP004-00143,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"FindingType FLATTENED means the draft converts a TBD, conflict, or assumption into a firm fact.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00589,HBA-SKP004-00144,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,FindingType OUTDATED means the draft uses superseded source DBM content.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00590,HBA-SKP004-00145,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-001:3;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,FindingType INCOMPLETE means the draft has the right topic but lacks required engineering detail.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00591,HBA-SKP004-00149,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Severity ADVISORY means the finding is noted for record with no action expected.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00592,HBA-SKP004-00182,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-004:6;CAT-001:3;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Core engineering judgment cannot be replaced by deterministic tools.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00593,HBA-SKP004-00185,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The reviewer flags OUTDATED findings for any use of superseded content.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00594,HBA-SKP004-00186,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Each candidate finding receives a type from the six-type taxonomy.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00595,HBA-SKP004-00187,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Each candidate finding receives a severity.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00596,HBA-SKP004-00188,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Every finding must cite governed-truth evidence.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00597,HBA-SKP004-00189,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Every finding must cite a draft location.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00598,HBA-SKP004-00190,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Every finding must set Origin to AGENT_CHECK.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00599,HBA-SKP004-00191,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Every finding must trace to its substrate source where applicable.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00600,HBA-SKP004-00192,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The evidence bundle emission step writes all outputs to REVIEW_OUTPUT_DIR.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00601,HBA-SKP004-00193,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The evidence bundle summary sets EvidenceBundleStatus and ReviewStatus.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00602,HBA-SKP004-00200,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Candidate_Findings.csv records agent-prepared findings for human disposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00603,HBA-SKP004-00207,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-006,CAT-006:7;CAT-007:7;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Evidence_Bundle_Summary.md TBD and Open-Item Assessment interprets TBD_Inventory.csv.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00604,HBA-SKP004-00208,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-006,CAT-006:7;CAT-007:7;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Evidence_Bundle_Summary.md Accuracy and Completeness Assessment provides per-section assessment from agent judgment.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00605,HBA-SKP004-00212,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-004:6;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Deterministic tool outputs feed dbm-draft-review reasoning.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00606,HBA-SKP004-00214,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,No dbm-draft-review finding is treated as accepted truth.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00607,HBA-SKP004-00215,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Dbm-draft-review findings are candidates for human disposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00608,HBA-SKP004-00216,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Every dbm-draft-review finding row has Origin equal to AGENT_CHECK.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00609,HBA-SKP004-00221,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Dbm-draft-review QA expects Candidate_Findings.csv to use controlled FindingType and Severity values.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00610,HBA-SKP004-00222,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Dbm-draft-review QA expects every finding to have a non-empty Explanation and EvidenceSource.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00611,HBA-SKP004-00228,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-004:6;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"After deterministic tools, the preferred order reads substrate outputs and draft sections alongside mapped KA artifacts for agent judgment.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00612,HBA-SKP004-00229,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The final preferred tool-order step emits the six evidence bundle files.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00613,HBA-SKP004-00247,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3;CAT-002:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Finding classification assigns the six-type taxonomy and severity.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00614,HBA-SKP004-00248,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-002:4;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Finding classification provides rationale and evidence citations.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00615,HBA-SKP004-00249,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-006,CAT-006:7;CAT-007:7;CAT-004:3;CAT-001:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Completeness assessment judges whether sections represent mapped KTY content at the level expected for a senior-engineer DBM.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00616,HBA-SKP004-00251,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits modifying the draft.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00617,HBA-SKP004-00252,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:3;CAT-001:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits modifying the knowledge base.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00618,HBA-SKP004-00254,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits modifying governed pointers.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00619,HBA-SKP004-00255,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits dispatching other agents or skills.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00620,HBA-SKP004-00256,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits inline reimplementation of deterministic checks that belong in the tool layer.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00621,HBA-SKP004-00257,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:3;CAT-002:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits reading raw source DBM files except through structured supersession map comparisons.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00622,HBA-SKP004-00258,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-001:4;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The dbm-draft-review tool policy prohibits inventing engineering facts not present in the governed knowledge base.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00623,HBA-SKP004-00259,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The dbm-draft-review tool policy prohibits automatic readiness verdicts, PASS or FAIL judgments, and blocking decisions.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00624,HBA-SKP004-00260,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-004,CAT-004:7;CAT-007:7;CAT-006:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Under the tool policy, findings are candidates for human disposition.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00625,HBA-SKP004-00261,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Dbm-draft-review writes are limited to the six evidence bundle files under REVIEW_OUTPUT_DIR.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00626,HBA-SKP004-00262,SRC-SKILLPACK-DBM-DRAFT-REVIEW,CAT-007,CAT-007:7;CAT-006:6;CAT-004:3;CAT-003:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The dbm-draft-review write-boundary files are Evidence_Bundle_Summary.md, Section_Coverage.csv, Draft_Claims.csv, Body_Thinness.csv, TBD_Inventory.csv, and Candidate_Findings.csv.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
